review_dates,reviews,vader_score_review,vader_sentiment_review,source
2023-09-01,"Bigger spoilers ahead: While much better than Netflix's other attempts at anime adaptation, this one made a lot of mistakes. Stupid camera angles and lenses. Hokey music with ""piratey"" fifes and crap (why?!), and the original theme song (a true gem that never gets old) was only referenced twice in an overly serious arrangement; almost sapping the fun out of the tune itself. Boo. I do not have any problems with casting! I like all the actors, even all the straw hats. I think they actually fixed Sanji here, so that he's not a complete freaking perv, but that's where a lot of the comedy came from, and because Zoro here is just sooooooooo serious all the time (Zoro is much more dynamic in the source material) there is hardly any comedy to speak of. Nami is portrayed well by a good actor and without misogamy, but without her more bubbly side, she is not as dynamic either. So serious. Ussop is great, less annoying, BUT his character development was greatly cheapened in the adaptation in a crucial way! I'll get to that in a second. And Luffy. I want to state that anyone trying to play this character will disappoint fans. It doesn't matter if they don't smile big like an insane rubber crackhead, or if they have an accent or not, it's because they simply don't have Mayumi Tanaka's voice. NOBODY will ever be more Luffy than Mayumi Tanaka. For 14 years her voice has made us smile, laugh, cry, and think big thoughts about how we should treat people and ourselves. So, this kid is going to disappoint and that's nobody's fault. But he does an amazing job of it. He's charismatic, optimistic, determined, and protective of his nakama. But I do think he portrays a Luffy who is too smart, experiencing too much self doubt, and who is too weak while being too stoic. I like that he focused on creating someone who is 100% concerned with goodness and dreams and smiled a lot, and also listens a lot. Luffy listens to people when it counts. So I hope that folks who haven't seen the anime can appreciate his hard work and talent more than I can, because it's just so hard not to be distracted by how different Luffy is here. As for Ussop, I like the actor a lot. I think he's dynamic and portrays a less annoying Ussop, though much less funny. One of the biggest problems with this adaptation was how they crammed Arlong Park into one episode, and one thing that suffered from that was Ussop's development. He is supposed to be a coward. He is supposed to get chased down by Chew, beaten to hell and feel ashamed of how weak he is, how useless to his friends he is. He is supposed to push past that fear and doubt and shame and DEFEAT a much much stronger opponent regardless of how implausible it is. And at the end of it, he screams from the flat of his back that he can win fights! Not to look down on him. He proves his worth to his opponent and himself. And we, the reader/watcher, are feeling a kind of payoff here like it was a letter from Oda to all the outcasts and freaks out there who feel totally unequipped to be of use, totally unworthy of friendship and love. That we too can do it. We can win, we can help our friends. This adaptation shortened the fight to a few minutes, removed ALL of the pain and danger from it, the comedy, and when Ussop delivers his victory line, he's standing unharmed, and he says something that vaguely resembles what Oda wrote, but twisted into another one of Ussop's stupid lies, only showing us that even when nobody's watching his ego needs to be fed. I think this is the wrong way to portray Ussop. Similarly to Ussop's fight, Luffy's fight with Arlong was shortened a bunch, sanitized of almost any pain or danger whatsoever, and showed a much less creative couple of combatants. Much, much less creative. Part of that is because in the source material Luffy and Arlong are much closer to being equals in physical might, so things get funky and wild. But here? Luffy is much weaker than Arlong so he tricks him into destroying his own home, and the collapse kills Arlong, the stronger one, but not Luffy, the weaker one? Really? And no biting? No nose break? No dagger dentures? What? This is supposed to be a fantastically unrealistic story. You're supposed to barely see Luffy's fists coming. He's supposed to be an insane dude obsessed with fighting. If they did away with the unneeded Garp beat down, they could have spent more time on Arlong Park and done it justice, but they instead made it boring and weird. Sanji/kuroobi, and zoro/hachi fights were criminally re-written, a 1/10 compared to the anime. Arlong realizing how dangerous Zoro is was one of the cooler parts of the fight in the source material. Seeing the kind of insane willpower Zoro has to remain alive and useful even after receiving what Arlong thinks is a mortal wound from Mihawk. Resolving to kill him then and there because Zoro poses such a threat to him if he were to heal and continue living. And not to mention.... hey.....NO ""SWITCH!?!?!"" What the heck! No switch?!?!?! That whole piece is missing!? This whole thing was too grounded, too short, and too serious, though the visual effects were great. There is nothing wrong with the casting or anyone's accents, genders, or race. The One Piece world does not exist, so....whatever. Don't cry about how many extra's weren't white or whatever. If you ask me, I'm excited to see how season 2 continues to fix Zoro's seeming racial bias that one could point out in the anime at times. And I'm also grateful that the adaptation is much less likely to obsess over titties as much as the source material does down the line, but, what the adaptation can possibly ""fix"" with the anime may not be enough to win Netflix any more stars from me based on how much it got wrong and/or simply didn't bother to include. The series needed a minimum of one more episode, preferably two to be done better. Netflix...! Arlong Park is an epic conclusion to the biggest arc in the series up that point. Sheesh.",-0.9691,Negative,Rotten Tomatoes
2023-09-01,"It was it's own thing, but original. Truly a fun ride!!",0.9158,Positive,Rotten Tomatoes
2023-09-01,Fun show with big emotions for One Piece fans as well as newcomers,0.6597,Positive,Rotten Tomatoes
2023-09-01,"Im not a big fan of the anime. Actually, Im not even a fan, period. I would say Im more of a Bleach guy. But this series is turning me into a convert.",-0.2411,Negative,Rotten Tomatoes
2023-09-01,Best anime live action ever. Really made for fans and even new audiences. All the characters are well played 🫡,0.8271,Positive,Rotten Tomatoes
2023-09-01,"Well, to start, the series is truly impressive. It stands as the finest anime adaptation ever created. Although I found some of the initial alterations from the original work to the live-action screen a bit odd in the first episodes, I soon realized that it's an entirely unique experience. While staying faithful to the original script, it incorporates its own changes to align with the pacing and more ""realistic"" choices of One Piece. I came to the conclusion that I adored the series when I found myself longing for more after it had already concluded. The first season adeptly introduces all the Straw Hat characters, even though Sanji and Usopp were granted less screen time, which is understandable since they joined the story later on! The actors skillfully convey the emotions they intend to evoke, and I enjoyed every aspect of it! Despite Luffy's excessive laughter, haha, he can be charismatic without constantly wearing a smile. That aspect was slightly exaggerated, but not to the extent that it warrants dismissal 😅 A few camera angles weren't the most optimal; they deviated from the norm. The fight scenes, I must declare, were nothing short of epic! While typically seeming staged, these appeared as if they were genuinely engaging in real-time combat. The effects, sounds, weaponry, and abilities were exceptionally well-executed. The rubber fruit and chop-chop abilities were especially masterfully portrayed!!!! Let's get a Season 2, I'm ready for it",0.9332,Positive,Rotten Tomatoes
2023-09-01,"All episodes are amazing especially 1,7&8, loved it!! Can't wait to see Chopper & Robin Chwannnnn!!!!!",0.8792,Positive,Rotten Tomatoes
2023-09-01,"I was cautiously optimistic of Netflix's One Piece, and to my surprise, I actually enjoyed episode 1. (I did want to watch more, but it was late) Obviously not 100% true to the original timeline and story, but I did notice the attention to detail in the scenes/sets and the character outfits true to the anime. I was not happy with the preview of Shanks in the weeks before release, but after watching the first episode, I'm pretty happy with his casting, Peter Gaidot did a good job. Overall, I think the cast did an amazing job of capturing their character's personalities. It's a great start, can't wait to see more.",0.9837,Positive,Rotten Tomatoes
2023-09-01,came in expecting to hate it but instead found myself actually smiling the whole time. not exceptional by any means but definitely worth the watch.,0.8201,Positive,Rotten Tomatoes
2023-09-01,it was cool. but we didn't get to see luffy using his rubber body unless its a fight. he really should do that sometimes .,-0.4118,Negative,Rotten Tomatoes
2023-09-01,"Excelente, adaptaram de forma incrível a série, como fã, não me senti ""ofendido"".",0.0,Neutral,Rotten Tomatoes
2023-09-01,"Esperei muito tempo pra ver o resultado dessa produção, sempre acreditei no potencial da série, mesmo com a maioria das pessoas falando que era impossível ela dar certo, pq era igualmente impossível adaptarem dignamente o surrealismo do Universo de One Piece pra Live-Action. Senhoras e senhores, como é bom dizer que EU ESTAVA CERTO, A SÉRIE ESTÁ INCRÍVEL!!! O ONE PIECE É REAL!",-0.5216,Negative,Rotten Tomatoes
2023-09-01,Character dynamics and fight choreography are so much fun—the changes work for live action!,-0.2003,Negative,Rotten Tomatoes
2023-09-01,"Amazing! This is how a Live Action should be! CGI could be improved; however, it is really good so far. The actors are great and resemble their characters!",0.9439,Positive,Rotten Tomatoes
2023-09-01,"Aside from Rurouni Kenshin, this is the best anime live action adaptation I have ever watched, the respect and love for the source material is felt! The deviations are very minimal and make sense story wise. Looking forward to Season 2! The main cast is perfect! And I love the flair they bring to their roles! Good job everyone! Oda-sensei would be proud!",0.9844,Positive,Rotten Tomatoes
2023-09-01,I dont think live action can get any better than this! For once it was done right ! Love the cast ! Great way to show it to a wider audience.,0.9198,Positive,Rotten Tomatoes
2023-09-01,"Truly fantastic, it feels like seeing the pages of the comic book animated and made real. A few smudges here and there are noticeable but overall it is a treat for the eyes. Decent pace, excellent use of flashbacks to tell the past, and good actors. You can tell it was made by people who love the comic book.",0.9757,Positive,Rotten Tomatoes
2023-09-01,"I had every reason to believe that Netflix's One Piece adaptation would be a collosal piece of garbage. They have done nothing but give me reason after reason with their awful takes on Cowboy Bebop, and the Witcher to not trust them to do an adaptation properly, and just when I was completely done with them they pull off One Piece. It makes no sense, but this is the wild and crazy world we live in. Now granted, One Piece is actually impossible to adapt COMPLETELY to the live screen, anyone even casually familiar with the source material will understand that, but goddamn this show does as good of a job as can be reasonably expected to bring the world and characters to life. The casting is great. These might be relatively newcomer actors, but they give the kinds of performances that make it look like they have been waiting their entire lives to bring these characters to life. Iñaki Godoy in particular gets a standing ovation from me for how close he nailed Luffy. We get actual sets and make up and not just an overabundance of CGI which is a nice thing to see. The writing and directing does an admirable job of not only adjusting the pace to make it fit in live action, which any One Piece fan could tell you was going to be a challenge, but also not shying away from the original style of the manga. There's a side by side comparison of one of the fights in the series, I wont say which one to keep this review spoiler free, that shows just how closely the choreography was being tailored to fit the action in the anime. I do still have some nitpicks about certain adjustments that don't seem to be neccessary but they're not major gripes as much as minor nitpicks. All of my praise being said, this show still might not click for everyone. The subject matter is goofy and kind of cheesy at times, but hey it wouldn't be One Piece if it wasn't. I have to give Netflix my genuine appreciation for this one. They did this one right. I'm quick to tell them when they screw things up, (just read my Witcher review) so it's only fair I praise them when they get it right.",0.9927,Positive,Rotten Tomatoes
