review_dates,reviews,Likes,vader_score_review,vader_sentiment_review,source
2026-01-15,I love Robin!!!,0,0.7249,Positive,YouTube
2026-01-12,Vivi and Robin look stunning,0,0.3818,Positive,YouTube
2026-01-12,Monkey D Luffy is back 😊,0,0.7184,Positive,YouTube
2026-01-12,Hey Wheres Crocodile?,0,0.0,Neutral,YouTube
2026-01-12,Most waiting series,0,0.0,Neutral,YouTube
2026-01-12,😊,0,0.7184,Positive,YouTube
2026-01-12,"Robin's power in live action is....kinda brutal. More brutal, that is.",0,-0.8588,Negative,YouTube
2026-01-12,WTF is this (one) piece of shit ?😱,0,-0.9317,Negative,YouTube
2026-01-12,Anyone in 2026 I love Anime since childhood man so I can't wait to see this live action season 2.,0,0.6369,Positive,YouTube
2026-01-12,Netflix slop,0,0.0,Neutral,YouTube
2026-01-12,so cringe,0,0.0,Neutral,YouTube
2026-01-12,Why Robin is white?! 😢,0,-0.5255,Negative,YouTube
2026-01-12,I wanna see Chopper,0,0.0,Neutral,YouTube
2026-01-12,Robin is literally telling us good luck waiting for 2 more months,0,0.7096,Positive,YouTube
2026-01-12,Release 1899 season 2 ....please,0,0.3182,Positive,YouTube
2026-01-12,One peak,0,0.0,Neutral,YouTube
2026-01-12,I can't wait to see Mr. 3 with Buggy in Impel Down!,0,0.0,Neutral,YouTube
2026-01-12,I know im nit picking here but vivi’s hair is a little dark. She gotta color that in more to match the original. She was also a little whiter skin color in the anime but im not gonna complain about that too much. It what it is with who oda picks,0,0.6823,Positive,YouTube
2026-01-12,Okay...? That's so weird?,0,-0.1162,Negative,YouTube
2026-01-12,ROOOOOBIIIIIIIIIIIIIIIIIIIIIN my love,0,0.6369,Positive,YouTube
2026-01-15,Can't wait 😮😮😮,0,0.0,Neutral,YouTube
2026-01-15,Alabasta arc,0,0.0,Neutral,YouTube
2026-01-15,Cannot wait! I thought it had been cancelled.,0,-0.3164,Negative,YouTube
2026-01-15,Mazzza ayega🔥,0,-0.34,Negative,YouTube
2026-01-15,i can't wait to watch!,0,0.0,Neutral,YouTube
2026-01-15,Can't wait to see the funny scene of luffy vs zoro 😂,0,0.7003,Positive,YouTube
2026-01-15,Drop it already,0,-0.2732,Negative,YouTube
2026-01-15,Mr. 3 throwing wax is same manner as throwing polkadots,0,0.0,Neutral,YouTube
2026-01-15,Looks cheap,0,0.0,Neutral,YouTube
2026-01-12,Looks soooooo AWESOME!!! Now they just need to show our beloved Bon Chan!!! Mr.2 Bon Clay!!!,0,0.8834,Positive,YouTube
2026-01-12,No Tony Chopper in the teaser?,0,-0.4939,Negative,YouTube
2026-01-12,Is that Umma at 0.08?,0,0.0,Neutral,YouTube
2026-01-12,I dont like robin. She was absolute diffrent in anime🙂,0,0.1523,Positive,YouTube
2026-01-12,Robin looks like shit,0,-0.2732,Negative,YouTube
2026-01-12,Wow one piece is cooking,0,0.5859,Positive,YouTube
2026-01-12,13 and Friday  what a teaser 👀 and props for the team how well depicted the entirety  of the trailers is,0,0.0258,Neutral,YouTube
2026-01-12,Karoo was definitely cut 😔😔,0,0.296,Positive,YouTube
2026-01-12,I feel like watching cosplayer fighting in diorama studios 🤣,0,0.4939,Positive,YouTube
2026-01-12,"Looks good, i know i might get attacked but vivi's cast is not doing it for me",0,-0.0129,Neutral,YouTube
2026-01-12,Where the hell is Karue?!?!,0,-0.7611,Negative,YouTube
2026-01-12,"bruh why do they keep choosing dum people to be the actors, luffy and zoro and sanji and nami is right usop to lets see the other characters",0,0.0,Neutral,YouTube
2026-01-12,"This is amazing, only the drum island castle is looking bad, robin is amazing, the numbers are also hilarious, I'm rewatching that scene for the thent time ahaha",0,0.7783,Positive,YouTube
2026-01-12,Netflix vous êtes nul à chier,0,0.0,Neutral,YouTube
2026-01-12,I'm so excited.🎉🎉🎉🎉,0,0.9148,Positive,YouTube
2026-01-12,NICO ROBINNN,0,0.0,Neutral,YouTube
2026-01-12,Yo where's deathstroke? And can anybody see Lera for Wonder Woman or just me?,0,0.0,Neutral,YouTube
2026-01-12,Lore accurate. 100%,0,0.0,Neutral,YouTube
2026-01-15,"Damn even Netlfix is doing ZORO Glazing(""Flame Sword!!!"" Damn its cool)",0,-0.6093,Negative,YouTube
2026-01-15,❤❤❤❤,0,0.9571,Positive,YouTube
2026-01-15,Robin Swaaaaaan 😍😍😍😍,0,0.9001,Positive,YouTube
2026-01-15,dying from cringe,0,0.0,Neutral,YouTube
2026-01-15,Monkey D Vivi,0,0.0,Neutral,YouTube
2026-01-15,Is this the part where we see iced Zoro?,0,0.0,Neutral,YouTube
2026-01-15,Hope they include the scene of Zorro and Ms.Monday.... who acts like a man get beat like a man,0,0.7845,Positive,YouTube
2026-01-15,"that whiskey peak is full of clown sht, so glad they made it happen",0,0.5949,Positive,YouTube
2026-01-15,Lera Abova as Robin ❤😍❤,0,0.9081,Positive,YouTube
2026-01-15,Robin's accent 😍😩,0,0.2263,Positive,YouTube
2026-01-15,I did not even watch s1.. i won't,0,0.0,Neutral,YouTube
2026-01-15,UGHHHH HES,0,0.0,Neutral,YouTube
2026-01-15,Out of context this show looks actually clinically insane.,0,-0.4019,Negative,YouTube
2026-01-15,I liked igaram a lot,0,0.4215,Positive,YouTube
2026-01-12,Bon chan?,0,0.0,Neutral,YouTube
2026-01-12,Какой же ужас.,0,0.0,Neutral,YouTube
2026-01-12,bro all good even epic i wanted to know is princes vivi black 🧐🧐,0,0.4404,Positive,YouTube
2026-01-12,Netflix you better not cancel this!!! 😠,0,-0.2757,Negative,YouTube
2026-01-12,Gal D. Ino is here!!!!!!!!!!!!!!,0,0.0,Neutral,YouTube
2026-01-12,"As a one piece fan I want to say few things 
1.the live action looks promising 
2.only thing that I am assuming is that commedy is less if I compare it with pre time skip one piece animation 
3.Overall I was waiting for season 2 and I wish lots luck to this one piece live action series 😊",0,0.9432,Positive,YouTube
2026-01-12,"Enough teasing now, give us the trailer already.",0,-0.0772,Negative,YouTube
2026-01-12,alr ill watch the live action cuz of robin,0,-0.4215,Negative,YouTube
2026-01-12,Japanese dub??,0,0.0,Neutral,YouTube
2026-01-12,"This looks very bad, sadly.",0,-0.7828,Negative,YouTube
2026-01-12,Isn’t me or Robin sound a little Russian?,0,0.0,Neutral,YouTube
2026-01-12,black vivi brother ugh,0,-0.4215,Negative,YouTube
2026-01-15,one shit,0,-0.5574,Negative,YouTube
2026-01-15,When will we be able to see Crocodile?😢,0,-0.4767,Negative,YouTube
2026-01-15,Very nice,0,0.4754,Positive,YouTube
2026-01-15,Nice c.g.i,0,0.4215,Positive,YouTube
2026-01-12,"Does not look good, plus Inaki Godoy cannot act",0,-0.3412,Negative,YouTube
2026-01-12,"I hope they've changed the way Mr. 5 fights. The bomb fruit, in my opinion, wasn't well utilized in the original series.",0,0.6894,Positive,YouTube
2026-01-12,Mr eleven he's is killing the vibes,0,-0.6597,Negative,YouTube
2026-01-12,gonna be so sick seeing joyboy when they get to wano,0,-0.6418,Negative,YouTube
2026-01-12,"You mean to say that someone actually paid for this to get made?... Quick, someone call an ambulance, I just split my sides laughing.",0,0.4939,Positive,YouTube
2026-01-12,yeah thats look ass lmao,0,0.3818,Positive,YouTube
2026-01-12,Why live action luffy is so serious?,0,-0.188,Negative,YouTube
2026-01-15,HOLY PEAK,0,0.0,Neutral,YouTube
2026-01-15,Mommy robin 😭❤️,0,-0.4767,Negative,YouTube
2026-01-15,"Is that Robin who said ""good luck"" and then jumped",0,0.7096,Positive,YouTube
2026-01-15,Vivi cuang so hot🎉❤,0,0.8008,Positive,YouTube
2026-01-15,PEAK !,0,0.0,Neutral,YouTube
2026-01-15,For some reason this looks AI but it's not😭,0,0.5157,Positive,YouTube
2026-01-15,Dude i am not racist but why is almost every villain in one piece 2 if black 😂😂?.,0,0.6517,Positive,YouTube
2026-01-15,"Listen guys don't ruin this masterpiece Anime by watch web series of this , go watch out the entire one piece anime ❤❤",0,0.9542,Positive,YouTube
2026-01-15,Woah,0,0.0,Neutral,YouTube
2026-01-12,0:04 Are those frigging wax fingernails Mr. 3 is sporting!? 😂😂😂,0,0.8398,Positive,YouTube
2026-01-12,Can’t believe Season 2 of the live action and the anime will be airing at the same time! 🤯,0,0.0,Neutral,YouTube
2026-01-12,"OH Yeah! The Adventures!!! Philippines, Gising Na!!! 💯✨💖😍👏👏",0,0.9474,Positive,YouTube
2026-01-12,Robin!!!!!!! So sexy!! Love it,0,0.8844,Positive,YouTube
2026-01-12,this live action series is so bad,0,-0.6696,Negative,YouTube
2026-01-12,"I'm happy that Netflix is taking the quality that they do for stranger things and putting into this as in the time they take to get it perfect, this will be the one piece people will enjoy after watching Stranger things. Love you guys, So excited for season 2.",0,0.9579,Positive,YouTube
2026-01-12,Cant wait!!,0,0.0,Neutral,YouTube
2026-01-15,제발 만화는 만화로 남겨줘.. 부탁할게....,0,0.0,Neutral,YouTube
2026-01-15,There will be more adventure now,0,0.3804,Positive,YouTube
2026-01-15,비비 그 태닝샵 나도 추천해줘,0,0.0,Neutral,YouTube
2026-01-15,AINT NO WAYY MR 3,0,0.3465,Positive,YouTube
2026-01-15,Хахахха Анимэ должны были Японцы снимать. Просто испоганили Анимэ фууу Америкосы сраные,0,0.0,Neutral,YouTube
2026-01-12,AHHHHHHH MR 5 LOOKS SOOOO GOOOOOD!!!!!,0,0.0,Neutral,YouTube
2026-01-12,NICO ROBIN ES NEGRA CABRONES,0,0.0,Neutral,YouTube
2026-01-12,ROBIN 🗣🔥,0,-0.34,Negative,YouTube
2026-01-12,I am fully erect,0,0.0,Neutral,YouTube
2026-01-12,WHERE IS CROCUS AND DRAGON?,0,0.0,Neutral,YouTube
2026-01-12,Cast Stephen Lang as Whitebeard,0,0.0,Neutral,YouTube
2026-01-15,Love it,0,0.6369,Positive,YouTube
2026-01-15,Everything that dorry and broggy will ever do will always be a mr 3 galdino upscale,0,0.0,Neutral,YouTube
2026-01-15,gran bella merda,0,0.0,Neutral,YouTube
2026-01-15,Where is chopper?,0,0.0,Neutral,YouTube
2026-01-15,Lets be real One Piece manga Is Kinda Better(Pls Dont Hate This is just my Opinion),0,0.4087,Positive,YouTube
2026-01-15,Gaama Gaaaaaamaaa….,0,0.0,Neutral,YouTube
2026-01-15,nico robin 😍,0,0.4588,Positive,YouTube
2026-01-15,I feel they really figured out how to make it look good (after the first few episodes),0,0.4404,Positive,YouTube
2026-01-15,Aaaaaaaaaaaaaaaaaaaaaaaaaa,0,0.0,Neutral,YouTube
2026-01-15,Zoro on whisky peak is gonna PEAK,0,0.0,Neutral,YouTube
2026-01-15,Future billionaire’s like this comment 😍,0,0.6705,Positive,YouTube
2026-01-12,"Where Mr. 2, the Bon Clay?",0,0.0,Neutral,YouTube
2026-01-12,It is the 3th teaser or its me?,0,-0.25,Negative,YouTube
2026-01-12,"Is it only for me, or voice lines is WAY louder than music? Something with sound mixing..",0,0.0,Neutral,YouTube
2026-01-12,"I watched the first season last year, and I enjoyed it. I even started watching the original anime last week. That thing has like over 1000 episodes, so don't expect me to get all caught up by the end of this year. Anyway, this looks like it will be crazy and a lot of fun.",0,0.8885,Positive,YouTube
2026-01-12,"So CRINGE. Honestly. This feels like some clumsy cheap cosplay in some rich person's backyard than a legitimate show. 
One Piece is the most OVERRATED thing I have seen in entertainment EVER. EXTREMELY OVERRATED and disappointing.",0,0.7938,Positive,YouTube
2026-01-12,where in the water is crocodile  you piece of turds,0,0.0,Neutral,YouTube
2026-01-12,Liberty City baby 🎉🎉🎉🎉🎉,0,0.9423,Positive,YouTube
2026-01-12,What exactly is the long term goal for the creators of the show? To adapt all 1000 or so episodes into live action. Or what’s the situation?,0,0.0,Neutral,YouTube
2026-01-12,Can't wait ❤❤,0,0.21,Positive,YouTube
2026-01-12,"Mr 3 looks so stupid.

I love it.",0,0.0252,Neutral,YouTube
2026-01-12,"Wait so we are getting more of Ms all Sunday/nico robin? She doesn't really appear until alabasta and that's set for season 3 right? Little garden, mr 3's wax and Ms goldenweek look good. I just can't wait for bon clay for the next season.",0,0.504,Positive,YouTube
2026-01-12,Interesting how they didnt show chopper in this maybe they are fixing him like sonic 🤔,0,0.6369,Positive,YouTube
2026-01-12,CANT WAIT,0,0.0,Neutral,YouTube
2026-01-12,Where is shardha kapoor,0,0.0,Neutral,YouTube
2026-01-12,Es horrible. ¡Me encanta! <3,0,-0.2244,Negative,YouTube
2026-01-12,OMG! why can't MARCH COME SOONER 😫,0,-0.4926,Negative,YouTube
2026-01-12,this does look good tho,0,0.4404,Positive,YouTube
2026-01-12,🔥🔥🔥🔥🔥🔥💪🏻💪🏻💪🏻💪🏻,0,-0.9081,Negative,YouTube
2026-01-12,Leave it to Netflix to add unnecessary diversity.,0,-0.0516,Negative,YouTube
2026-01-12,Robin is perfectly cast ❤❤❤,0,0.9571,Positive,YouTube
2026-01-12,I am so excited😊😊😊☺️☺️☺️,0,0.9824,Positive,YouTube
2026-01-12,Where's my boi Karoo?,0,0.0,Neutral,YouTube
2026-01-15,Where’s my man Bon clay 🥲,0,0.0,Neutral,YouTube
2026-01-15,8^,0,0.0,Neutral,YouTube
2026-01-15,monkey d luffy,0,0.0,Neutral,YouTube
2026-01-15,Robinnnnn cwaaaaannnnnnn,0,0.0,Neutral,YouTube
2026-01-15,looks bad,0,-0.5423,Negative,YouTube
2026-01-15,Robin is hot asf,0,0.0,Neutral,YouTube
2026-01-15,WE LOVE YOU NICO ROBIN,0,0.6369,Positive,YouTube
2026-01-15,Pls be as good as S1 🙏🙏🙏,0,0.4939,Positive,YouTube
2026-01-15,The way she says “Monkey D. Luffy” 🤤🤤🥰🥰,0,0.9393,Positive,YouTube
2026-01-12,I just realized this trailer was nothing about drum kingdom and chopper,0,0.0,Neutral,YouTube
2026-01-12,Into the Grand Line!!!,0,0.5962,Positive,YouTube
2026-01-12,ROBIN MY MAMA,0,0.0,Neutral,YouTube
2026-01-12,This looks so fake,0,-0.6113,Negative,YouTube
2026-01-12,I'm so Gassed oh my gosh i cant wait for march!!!!!!!!,0,0.0,Neutral,YouTube
2026-01-12,"The silly costumes are freaking perfect Good choice making Mr 3 pale af with white nails. 
Miss all Sunday is just.",0,0.5106,Positive,YouTube
2026-01-12,"And this is just a teaser?!? I hope in the tailer even if they do not show crocodile, at least give us a ""Mugiwara"" from croc",0,0.372,Positive,YouTube
2026-01-12,Alabasta = pays de negre ?,0,0.0,Neutral,YouTube
2026-01-12,Robin is brutal,0,-0.6249,Negative,YouTube
2026-01-12,OMG I LOVE ODA HE IS SO GOD DAMN HILARIOUS seeing it in Live action really emphasize how goofy everything really is in the anime you kinda get desensitized to how goofy everything is and I love it 😂😂😂 I am sooooooo excited,0,0.977,Positive,YouTube
2026-01-15,New aged Peter pan? Wtf is this stupid shit lol,0,-0.8402,Negative,YouTube
2026-01-15,Esa robiiiiiiin dios miooo ❤,0,0.6369,Positive,YouTube
2026-01-15,Oh my god I’m in love with Robin,0,0.743,Positive,YouTube
2026-01-15,cANNOT WAIT,0,0.0,Neutral,YouTube
2026-01-12,One Piece world without Haki feels fresh and fun 😋🙃,0,0.3265,Positive,YouTube
2026-01-12,"I can't wait to see the scene of fat Luffy vs Zoro, because I saw a little spoiler from that scene in this trailer, I hope this season is funnier and finds the comedy timing than the previous season",0,0.7964,Positive,YouTube
2026-01-15,아니 ㅆ; 왜 일본만화 실사화는 코스플레이를 벗어나지 못하냐,0,0.0,Neutral,YouTube
2026-01-15,Like literally no one talking about this that nico robin had tanned black skin in pre time skip but she is white ? Seriously everyone criticising vivi's actress by saying she is not anime accurate ? So how the hell this robin is anime accurate all the straw hats seprated in sabody arc episode 405 and reunited in episode 517 around fishwman island arc after that time skip robins skin colour change !! Before this she had black tanned skin and peoples call themselves real one piece fans 🥴,0,-0.9348,Negative,YouTube
2026-01-12,ROBIN CHWAAAAN!!!!,0,0.0,Neutral,YouTube
2026-01-12,Oh my god!! Im overwhelm and speechless,0,0.2462,Positive,YouTube
2026-01-12,Gotta say they're handling it pretty good🔥,0,0.5719,Positive,YouTube
2026-01-12,yo this robin sexy as f,0,0.5267,Positive,YouTube
2026-01-12,0:44 W ODA GLAZE,0,0.0,Neutral,YouTube
2026-01-12,1:26 nico robin armpit,0,0.0,Neutral,YouTube
2026-01-12,I hate how——- this isn’t airing right now!🔥🔥,0,-0.8313,Negative,YouTube
2026-01-12,Waited for it for so long👍,0,0.0,Neutral,YouTube
2026-01-12,how are they gonna do the  amazon lily scene,0,0.1779,Positive,YouTube
2026-01-12,Where is shradha kapoor 😢,0,-0.4767,Negative,YouTube
2026-01-12,MAH MAH MAHHHHHHHHH,0,0.0,Neutral,YouTube
2026-01-12,PEEEEEEEAAAAAAAAKKKKK PIIIIEEEECCCCEEEE! 🤩🤩🤩🤩🤩🤩🤩,0,0.0,Neutral,YouTube
2026-01-12,This show really embraces the insanity of One Piece!,0,-0.6435,Negative,YouTube
2026-01-12,"Holy sh*t, Robin literally kills people in this.

I know her job was an assassin (but in manga and anime, no one dies)

So, to really see it really shocked me, in a good way, of course",0,-0.5558,Negative,YouTube
2026-01-12,IM SO READY !!!!!!!!!!,0,0.7526,Positive,YouTube
2026-01-12,"Vivi don't pass, sorry",0,0.0572,Positive,YouTube
2026-01-12,"Lighting is shit, acting is pretty bad, the overall cinematography doesnt even exist, the score is shit. i want it to be good but cmon some core members of the production obviusly need to change",0,-0.3919,Negative,YouTube
2026-01-12,This is so ass,0,-0.6696,Negative,YouTube
2026-01-12,Horrible 🙌🏿,0,-0.5423,Negative,YouTube
2026-01-12,After I saw mr. 3 I’m kinda scared… le C.U.M.,0,0.0,Neutral,YouTube
2026-01-12,"Nah cuh, it's peak",0,-0.1027,Negative,YouTube
2026-01-12,"Hold up, Vivi about to make me act up🥵",0,0.0,Neutral,YouTube
2026-01-12,Can’t wait,0,0.0,Neutral,YouTube
2026-01-12,1:26 Sniff... Sniff...,0,0.0,Neutral,YouTube
2026-01-15,"Is this really One Piece? Vivi looks funny, not pretty at all, the plot seems strange, and Nico Robin looks odd. I didn't like the movie at all.",0,-0.6044,Negative,YouTube
